@relation user_behaviour-weka.filters.unsupervised.attribute.ReplaceMissingValues

@attribute id numeric
@attribute user_id numeric
@attribute event_id numeric
@attribute interaction_type {browse,view,purchase,add_to_wishlist,remove_from_wishlist,view_friend_profile}
@attribute interaction_timestamp numeric
@attribute event_category_id numeric
@attribute event_location {'Manchester, UK','Edinburgh, UK','Leeds, UK','Birmingham, UK','London, UK','Bristol, UK','Warwick, UK','Coventry, UK','Northampton, UK','Liverpool, UK','Newcastle, UK','Leicester, UK','Derby, UK'}
@attribute session_length numeric
@attribute friend_id numeric
@attribute date_filter {within-1-month,this-week,within-2-weeks,today,this-month}
@attribute price_filter {between-30-and-100,under-30,over-100,free}
@attribute location_filter {Birmingham,London,'Birmingham, UK',Bristol,'Bristol, UK','London, UK',Nightlife,london,AI,Liverpool,business,'Northampton, UK','Warwick, UK',Coventry,LiverpooL}
@attribute preferred_category1 numeric
@attribute preferred_category2 numeric
@attribute preferred_category3 numeric
@attribute ticket_id numeric
@attribute user_location {Birmingham,Coventry,London,Manchester,Liverpool,'Warwick, UK','London, UK','Coventry, UK','Birmingham, UK'}

@data
195,7,20,purchase,1729941408984,10,'London, UK',8.443679,4.607143,within-1-month,under-30,London,1,4,7,36,Manchester
196,7,8,view,1729941419572,1,'Bristol, UK',5.019,4.607143,within-1-month,under-30,London,1,7,4,45,Manchester
197,7,8,purchase,1729941421229,1,'Bristol, UK',8.443679,4.607143,within-1-month,under-30,London,1,7,4,37,Manchester
198,7,19.731132,view_friend_profile,1729941426082,6.334906,'Birmingham, UK',8.443679,6,within-1-month,under-30,London,4,7,1,45,Manchester
199,9,19.731132,browse,1729941497503,6.334906,'Birmingham, UK',3.065,4.607143,within-1-month,under-30,London,2,7,1,45,London
200,9,19.731132,browse,1729941500822,6.334906,'Birmingham, UK',3.238,4.607143,within-1-month,under-30,London,1,7,2,45,London
201,9,11,add_to_wishlist,1729941502718,6,'Leeds, UK',8.443679,4.607143,within-1-month,under-30,London,2,7,1,45,London
202,9,19.731132,browse,1729941505807,6.334906,'Birmingham, UK',2.944,4.607143,within-1-month,under-30,London,2,7,1,45,London
203,9,20,view,1729941509828,10,'London, UK',2.664,4.607143,within-1-month,under-30,London,1,7,2,45,London
204,9,20,purchase,1729941510586,10,'London, UK',8.443679,4.607143,within-1-month,under-30,London,2,1,7,38,London
205,9,19.731132,browse,1729941520108,6.334906,'Birmingham, UK',3.365,4.607143,within-1-month,between-30-and-100,London,2,7,1,45,London
206,9,10,add_to_wishlist,1729941524355,1,'Manchester, UK',8.443679,4.607143,within-1-month,under-30,London,1,2,7,45,London
207,9,16,view,1729941531697,4,'Coventry, UK',2.948,4.607143,within-1-month,under-30,London,7,1,2,45,London
208,9,16,purchase,1729941532585,4,'Coventry, UK',8.443679,4.607143,within-1-month,under-30,London,2,1,7,39,London
209,9,19.731132,browse,1729941563717,6.334906,'Birmingham, UK',4.105,4.607143,within-1-month,over-100,London,1,7,2,45,London
210,9,17,view,1729941569097,15,'Warwick, UK',4.058,4.607143,within-1-month,under-30,London,1,7,2,45,London
211,9,17,purchase,1729941570003,15,'Warwick, UK',8.443679,4.607143,within-1-month,under-30,London,2,7,1,40,London
212,6,8,view,1730049895914,1,'Bristol, UK',14.777,4.607143,within-1-month,under-30,London,2,6,7,45,Birmingham
213,6,8,purchase,1730049896760,1,'Bristol, UK',8.443679,4.607143,within-1-month,under-30,London,7,6,2,41,Birmingham
214,4,19.731132,browse,1730063015027,6.334906,'Birmingham, UK',24.759,4.607143,within-1-month,under-30,Liverpool,1,6,14,45,Liverpool
215,4,19.731132,browse,1730063022338,6.334906,'Birmingham, UK',7.206,4.607143,within-1-month,under-30,Liverpool,1,6,14,45,Liverpool
216,4,19.731132,browse,1730063025310,6.334906,'Birmingham, UK',2.861,4.607143,this-month,under-30,London,1,6,14,45,Liverpool
217,4,7,view,1730063052688,1,'London, UK',24.737,4.607143,within-1-month,under-30,London,6,14,1,45,Liverpool
218,4,8,view,1730063075783,1,'Bristol, UK',13.707,4.607143,within-1-month,under-30,London,6,1,14,45,Liverpool
219,4,8,purchase,1730063098678,1,'Bristol, UK',8.443679,4.607143,within-1-month,under-30,London,6,14,1,42,Liverpool
220,7,19.731132,view_friend_profile,1730063112521,6.334906,'Birmingham, UK',8.443679,4,within-1-month,under-30,London,7,4,1,45,Manchester
221,4,19.731132,view_friend_profile,1730063122510,6.334906,'Birmingham, UK',8.443679,7,within-1-month,under-30,London,14,1,6,45,Liverpool
222,4,16,view,1730063141587,4,'Coventry, UK',4.809,4.607143,within-1-month,under-30,London,6,14,1,45,Liverpool
223,4,19.731132,browse,1730063146802,6.334906,'Birmingham, UK',5.113,4.607143,within-1-month,between-30-and-100,London,1,6,14,45,Liverpool
224,4,18,view,1730063156839,14,'Manchester, UK',7.469,4.607143,within-1-month,under-30,London,1,6,14,45,Liverpool
225,4,9,view,1730063169405,4,'Edinburgh, UK',3.879,4.607143,within-1-month,under-30,London,6,1,14,45,Liverpool
226,4,19.731132,browse,1730063173788,6.334906,'Birmingham, UK',4.288,4.607143,within-1-month,between-30-and-100,London,1,6,14,45,Liverpool
227,4,15,view,1730063182997,2,'Northampton, UK',4.187,4.607143,within-1-month,under-30,London,14,1,6,45,Liverpool
228,4,15,purchase,1730063184012,2,'Northampton, UK',8.443679,4.607143,within-1-month,under-30,London,1,6,14,43,Liverpool
229,6,18,view,1730064813311,14,'Manchester, UK',4.9,4.607143,within-1-month,under-30,London,6,7,2,45,Birmingham
230,6,18,purchase,1730064814146,14,'Manchester, UK',8.443679,4.607143,within-1-month,under-30,London,2,7,6,44,Birmingham
231,2,7,view,1730067311519,1,'London, UK',3.628,4.607143,within-1-month,under-30,London,4.331695,4.80344,5.002457,45,Birmingham
232,6,19.731132,browse,1730068223723,6.334906,'Birmingham, UK',4.004,4.607143,this-week,under-30,London,6,2,7,45,Birmingham
233,6,19.731132,browse,1730068227388,6.334906,'Birmingham, UK',3.591,4.607143,this-month,under-30,London,6,7,2,45,Birmingham
234,6,7,view,1730068235499,1,'London, UK',3.114,4.607143,within-1-month,under-30,London,2,7,6,45,Birmingham
235,6,19.731132,browse,1730068239036,6.334906,'Birmingham, UK',3.458,4.607143,within-1-month,under-30,London,6,2,7,45,Birmingham
236,6,29,view,1730068258120,2,'Birmingham, UK',13.785,4.607143,within-1-month,under-30,London,6,7,2,45,Birmingham
237,6,15,view,1730068297424,2,'Northampton, UK',3.959,4.607143,within-1-month,under-30,London,2,6,7,45,Birmingham
238,6,15,purchase,1730068298480,2,'Northampton, UK',8.443679,4.607143,within-1-month,under-30,London,7,6,2,45,Birmingham
239,6,19.731132,browse,1730068305227,6.334906,'Birmingham, UK',4.511,4.607143,within-1-month,under-30,London,7,6,2,45,Birmingham
240,6,19.731132,browse,1730068309379,6.334906,'Birmingham, UK',4.076,4.607143,within-1-month,under-30,London,2,7,6,45,Birmingham
241,6,19.731132,browse,1730068314053,6.334906,'Birmingham, UK',4.608,4.607143,within-1-month,under-30,London,7,2,6,45,Birmingham
242,6,24,view,1730068326460,8,'Coventry, UK',5.239,4.607143,within-1-month,under-30,London,7,2,6,45,Birmingham
243,6,16,view,1730068351749,4,'Coventry, UK',2.323,4.607143,within-1-month,under-30,London,2,6,7,45,Birmingham
244,6,16,purchase,1730068352521,4,'Coventry, UK',8.443679,4.607143,within-1-month,under-30,London,2,7,6,46,Birmingham
245,6,17,view,1730068369335,15,'Warwick, UK',3.694,4.607143,within-1-month,under-30,London,7,6,2,45,Birmingham
246,6,17,purchase,1730068370603,15,'Warwick, UK',8.443679,4.607143,within-1-month,under-30,London,7,6,2,47,Birmingham
247,6,23,view,1730068385580,9,'Warwick, UK',5.24,4.607143,within-1-month,under-30,London,6,2,7,45,Birmingham
248,6,25,view,1730068398990,5,'Liverpool, UK',5.408,4.607143,within-1-month,under-30,London,7,2,6,45,Birmingham
249,6,26,view,1730068407761,5,'Newcastle, UK',6.864,4.607143,within-1-month,under-30,London,2,7,6,45,Birmingham
250,6,28,view,1730068439639,6,'London, UK',27.303,4.607143,within-1-month,under-30,London,2,6,7,45,Birmingham
251,6,19.731132,browse,1730068448227,6.334906,'Birmingham, UK',6.747,4.607143,within-1-month,under-30,London,7,6,2,45,Birmingham
252,6,28,view,1730068456167,6,'London, UK',5.15,4.607143,within-1-month,under-30,London,6,7,2,45,Birmingham
253,6,19.731132,view_friend_profile,1730068460294,6.334906,'Birmingham, UK',8.443679,1,within-1-month,under-30,London,2,7,6,45,Birmingham
254,6,19.731132,view_friend_profile,1730068463777,6.334906,'Birmingham, UK',8.443679,7,within-1-month,under-30,London,7,2,6,45,Birmingham
255,6,19.731132,view_friend_profile,1730068470111,6.334906,'Birmingham, UK',8.443679,3,within-1-month,under-30,London,7,2,6,45,Birmingham
256,3,19,view,1730068499807,13,'Birmingham, UK',3.216,4.607143,within-1-month,under-30,London,6,1,7,45,Coventry
257,3,19,purchase,1730068500531,13,'Birmingham, UK',8.443679,4.607143,within-1-month,under-30,London,7,1,6,48,Coventry
258,3,19,view,1730068506364,13,'Birmingham, UK',1.365,4.607143,within-1-month,under-30,London,6,7,1,45,Coventry
259,3,19,add_to_wishlist,1730068509270,13,'Birmingham, UK',8.443679,4.607143,within-1-month,under-30,London,6,1,7,45,Coventry
260,3,17,view,1730068523412,15,'Warwick, UK',3.161,4.607143,within-1-month,under-30,London,6,7,1,45,Coventry
261,3,17,purchase,1730068524502,15,'Warwick, UK',8.443679,4.607143,within-1-month,under-30,London,1,6,7,49,Coventry
262,3,25,view,1730068544211,5,'Liverpool, UK',5.74,4.607143,within-1-month,under-30,London,6,1,7,45,Coventry
263,3,26,view,1730068551449,5,'Newcastle, UK',4.753,4.607143,within-1-month,under-30,London,7,1,6,45,Coventry
264,3,31,view,1730068565866,3,'Coventry, UK',9.493,4.607143,within-1-month,under-30,London,1,6,7,45,Coventry
265,3,19.731132,browse,1730068569052,6.334906,'Birmingham, UK',3.107,4.607143,within-1-month,under-30,London,7,6,1,45,Coventry
266,3,19.731132,browse,1730068571774,6.334906,'Birmingham, UK',2.625,4.607143,within-1-month,over-100,London,6,1,7,45,Coventry
267,3,19.731132,browse,1730068575570,6.334906,'Birmingham, UK',3.698,4.607143,within-1-month,under-30,London,7,1,6,45,Coventry
268,3,19.731132,browse,1730068581738,6.334906,'Birmingham, UK',6.077,4.607143,within-1-month,under-30,London,6,7,1,45,Coventry
269,3,19.731132,browse,1730068587844,6.334906,'Birmingham, UK',6.046,4.607143,within-1-month,under-30,business,7,1,6,45,Coventry
270,3,19.731132,browse,1730068597066,6.334906,'Birmingham, UK',9.159,4.607143,within-1-month,under-30,'Birmingham, UK',6,7,1,45,Coventry
271,3,19.731132,browse,1730068602217,6.334906,'Birmingham, UK',5.091,4.607143,within-1-month,under-30,'Northampton, UK',1,7,6,45,Coventry
272,3,19.731132,browse,1730068607435,6.334906,'Birmingham, UK',2.97,4.607143,within-1-month,under-30,London,6,1,7,45,Coventry
273,3,20,view,1730068617944,10,'London, UK',8.804,4.607143,within-1-month,under-30,London,7,6,1,45,Coventry
274,3,20,purchase,1730068618684,10,'London, UK',8.443679,4.607143,within-1-month,under-30,London,6,1,7,50,Coventry
275,3,14,view,1730068628387,3,'Birmingham, UK',2.729,4.607143,within-1-month,under-30,London,7,6,1,45,Coventry
276,3,14,purchase,1730068629315,3,'Birmingham, UK',8.443679,4.607143,within-1-month,under-30,London,1,6,7,51,Coventry
277,7,19.731132,view_friend_profile,1730068643442,6.334906,'Birmingham, UK',8.443679,6,within-1-month,under-30,London,4,1,7,45,Manchester
278,7,19.731132,view_friend_profile,1730068646164,6.334906,'Birmingham, UK',8.443679,4,within-1-month,under-30,London,1,7,4,45,Manchester
279,7,11,view,1730068657737,6,'Leeds, UK',7.139,4.607143,within-1-month,under-30,London,7,4,1,45,Manchester
280,7,11,purchase,1730068658571,6,'Leeds, UK',8.443679,4.607143,within-1-month,under-30,London,7,4,1,52,Manchester
281,7,16,add_to_wishlist,1730068676547,4,'Coventry, UK',8.443679,4.607143,within-1-month,under-30,London,4,1,7,45,Manchester
282,7,16,view,1730068683460,4,'Coventry, UK',2.451,4.607143,within-1-month,under-30,London,7,1,4,45,Manchester
283,7,16,purchase,1730068684192,4,'Coventry, UK',8.443679,4.607143,within-1-month,under-30,London,7,1,4,53,Manchester
284,10,19.731132,browse,1730095436907,6.334906,'Birmingham, UK',5.889,4.607143,within-1-month,under-30,London,14,5,2,45,'Warwick, UK'
285,10,25,add_to_wishlist,1730095440842,5,'Liverpool, UK',8.443679,4.607143,within-1-month,under-30,London,2,14,5,45,'Warwick, UK'
286,10,19.731132,browse,1730095458301,6.334906,'Birmingham, UK',7.351,4.607143,within-1-month,under-30,London,14,2,5,45,'Warwick, UK'
287,10,44,view,1730095467552,13,'Newcastle, UK',7.186,4.607143,within-1-month,under-30,London,14,5,2,45,'Warwick, UK'
288,10,44,purchase,1730095468980,13,'Newcastle, UK',8.443679,4.607143,within-1-month,under-30,London,2,5,14,54,'Warwick, UK'
289,6,19.731132,view_friend_profile,1730095668095,6.334906,'Birmingham, UK',8.443679,3,within-1-month,under-30,London,2,7,6,45,Birmingham
290,10,19.731132,browse,1730095713307,6.334906,'Birmingham, UK',4.064,4.607143,within-1-month,over-100,London,14,5,2,45,'Warwick, UK'
291,10,32,view,1730095721305,7,'Liverpool, UK',5.738,4.607143,within-1-month,under-30,London,14,5,2,45,'Warwick, UK'
292,10,32,purchase,1730095722315,7,'Liverpool, UK',8.443679,4.607143,within-1-month,under-30,London,2,5,14,55,'Warwick, UK'
293,10,25,view,1730095758663,5,'Liverpool, UK',24.146,4.607143,within-1-month,under-30,London,5,2,14,45,'Warwick, UK'
294,10,25,purchase,1730095761234,5,'Liverpool, UK',8.443679,4.607143,within-1-month,under-30,London,2,5,14,56,'Warwick, UK'
295,10,19.731132,browse,1730095778433,6.334906,'Birmingham, UK',5.416,4.607143,within-1-month,under-30,London,5,2,14,45,'Warwick, UK'
296,10,19.731132,browse,1730095791364,6.334906,'Birmingham, UK',12.855,4.607143,within-1-month,under-30,'Warwick, UK',2,14,5,45,'Warwick, UK'
297,10,23,view,1730095803831,9,'Warwick, UK',4.103,4.607143,within-1-month,under-30,London,5,2,14,45,'Warwick, UK'
298,10,28,view,1730095830802,6,'London, UK',12.34,4.607143,within-1-month,under-30,London,5,14,2,45,'Warwick, UK'
299,10,31,add_to_wishlist,1730095835075,3,'Coventry, UK',8.443679,4.607143,within-1-month,under-30,London,5,14,2,45,'Warwick, UK'
300,1,19.731132,browse,1730095960653,6.334906,'Birmingham, UK',4.304,4.607143,within-1-month,between-30-and-100,London,1,6,7,45,'London, UK'
301,1,28,view,1730095969437,6,'London, UK',5.973,4.607143,within-1-month,under-30,London,7,6,1,45,'London, UK'
302,1,28,purchase,1730095975609,6,'London, UK',8.443679,4.607143,within-1-month,under-30,London,1,6,7,57,'London, UK'
303,1,28,view,1730096251371,6,'London, UK',6.2,4.607143,within-1-month,under-30,London,6,1,7,45,'London, UK'
304,1,19.731132,browse,1730096257695,6.334906,'Birmingham, UK',6.241,4.607143,this-week,under-30,London,7,6,1,45,'London, UK'
305,1,18,view,1730096268206,14,'Manchester, UK',7.333,4.607143,within-1-month,under-30,London,1,7,6,45,'London, UK'
306,1,19.731132,browse,1730096272912,6.334906,'Birmingham, UK',4.606,4.607143,within-1-month,under-30,London,7,1,6,45,'London, UK'
307,1,32,view,1730096283283,7,'Liverpool, UK',5.296,4.607143,within-1-month,under-30,London,7,1,6,45,'London, UK'
308,1,32,purchase,1730096284290,7,'Liverpool, UK',8.443679,4.607143,within-1-month,under-30,London,1,7,6,58,'London, UK'
309,11,28,view,1730096486928,6,'London, UK',4.265,4.607143,within-1-month,under-30,London,10,3,14,45,'Coventry, UK'
310,11,28,purchase,1730096488677,6,'London, UK',8.443679,4.607143,within-1-month,under-30,London,14,10,3,59,'Coventry, UK'
311,11,19.731132,browse,1730096511130,6.334906,'Birmingham, UK',16.638,4.607143,within-1-month,between-30-and-100,London,3,10,14,45,'Coventry, UK'
312,11,19.731132,browse,1730096532891,6.334906,'Birmingham, UK',3.62,4.607143,within-1-month,under-30,London,10,3,14,45,'Coventry, UK'
313,11,37,view,1730096544201,10,'Northampton, UK',6.719,4.607143,within-1-month,under-30,London,14,10,3,45,'Coventry, UK'
314,11,20,view,1730096554428,10,'London, UK',7.766,4.607143,within-1-month,under-30,London,10,14,3,45,'Coventry, UK'
315,11,37,view,1730096562576,10,'Northampton, UK',6.143,4.607143,within-1-month,under-30,London,10,14,3,45,'Coventry, UK'
316,11,37,purchase,1730096563916,10,'Northampton, UK',8.443679,4.607143,within-1-month,under-30,London,14,10,3,60,'Coventry, UK'
317,10,19.731132,view_friend_profile,1730096585004,6.334906,'Birmingham, UK',8.443679,11,within-1-month,under-30,London,2,5,14,45,'Warwick, UK'
318,7,19.731132,view_friend_profile,1730096607073,6.334906,'Birmingham, UK',8.443679,4,within-1-month,under-30,London,1,4,7,45,Manchester
319,7,19.731132,view_friend_profile,1730096612986,6.334906,'Birmingham, UK',8.443679,6,within-1-month,under-30,London,4,7,1,45,Manchester
320,7,19.731132,browse,1730096627231,6.334906,'Birmingham, UK',3.449,4.607143,within-1-month,under-30,London,4,1,7,45,Manchester
321,7,14,view,1730096634881,3,'Birmingham, UK',3.087,4.607143,within-1-month,under-30,London,7,4,1,45,Manchester
322,7,14,purchase,1730096635837,3,'Birmingham, UK',8.443679,4.607143,within-1-month,under-30,London,1,4,7,61,Manchester
323,7,19.731132,browse,1730096649150,6.334906,'Birmingham, UK',7.477,4.607143,within-1-month,between-30-and-100,London,1,7,4,45,Manchester
324,7,33,view,1730096664136,8,'Warwick, UK',7.918,4.607143,within-1-month,under-30,London,1,7,4,45,Manchester
325,7,33,purchase,1730096664868,8,'Warwick, UK',8.443679,4.607143,within-1-month,under-30,London,1,7,4,62,Manchester
326,3,19.731132,view_friend_profile,1730096860706,6.334906,'Birmingham, UK',8.443679,6,within-1-month,under-30,London,6,7,1,45,Coventry
327,3,19.731132,browse,1730096884380,6.334906,'Birmingham, UK',5.125,4.607143,within-1-month,under-30,London,1,6,7,45,Coventry
328,3,16,view,1730096901340,4,'Coventry, UK',9.015,4.607143,within-1-month,under-30,London,6,7,1,45,Coventry
329,3,16,purchase,1730096902285,4,'Coventry, UK',8.443679,4.607143,within-1-month,under-30,London,6,1,7,63,Coventry
330,3,16,view,1730096923759,4,'Coventry, UK',2.18,4.607143,within-1-month,under-30,London,7,6,1,45,Coventry
331,3,16,view,1730096930612,4,'Coventry, UK',4.17,4.607143,within-1-month,under-30,London,1,6,7,45,Coventry
332,3,27,view,1730096951364,6,'Birmingham, UK',12.727,4.607143,within-1-month,under-30,London,6,7,1,45,Coventry
333,3,27,view,1730096955045,6,'Birmingham, UK',1.876,4.607143,within-1-month,under-30,London,7,1,6,45,Coventry
334,3,30,view,1730096964838,2,'Manchester, UK',7.824,4.607143,within-1-month,under-30,London,1,7,6,45,Coventry
335,3,30,purchase,1730096965995,2,'Manchester, UK',8.443679,4.607143,within-1-month,under-30,London,1,6,7,64,Coventry
336,10,19.731132,view_friend_profile,1730097024602,6.334906,'Birmingham, UK',8.443679,3,within-1-month,under-30,London,5,14,2,45,'Warwick, UK'
337,3,25,add_to_wishlist,1730097243754,5,'Liverpool, UK',8.443679,4.607143,within-1-month,under-30,London,6,7,4,45,'Coventry, UK'
338,3,19.731132,browse,1730097248557,6.334906,'Birmingham, UK',4.702,4.607143,within-2-weeks,under-30,London,6,7,4,45,'Coventry, UK'
339,3,42,view,1730097262173,12,'Leicester, UK',9.728,4.607143,within-1-month,under-30,London,7,4,6,45,'Coventry, UK'
340,3,42,purchase,1730097276646,12,'Leicester, UK',8.443679,4.607143,within-1-month,under-30,London,6,4,7,65,'Coventry, UK'
341,3,19.731132,browse,1730097285820,6.334906,'Birmingham, UK',6.604,4.607143,within-1-month,over-100,'Northampton, UK',6,4,7,45,'Coventry, UK'
342,3,37,view,1730097295621,10,'Northampton, UK',6.177,4.607143,within-1-month,under-30,London,4,6,7,45,'Coventry, UK'
343,3,15,view,1730097308649,2,'Northampton, UK',7.817,4.607143,within-1-month,under-30,London,6,7,4,45,'Coventry, UK'
344,3,19.731132,browse,1730097313214,6.334906,'Birmingham, UK',4.532,4.607143,within-1-month,over-100,London,7,6,4,45,'Coventry, UK'
345,3,47,add_to_wishlist,1730097318492,15,'Bristol, UK',8.443679,4.607143,within-1-month,under-30,London,4,6,7,45,'Coventry, UK'
346,3,19.731132,browse,1730097328397,6.334906,'Birmingham, UK',3.798,4.607143,within-1-month,under-30,London,7,6,4,45,'Coventry, UK'
347,3,47,view,1730097339468,15,'Bristol, UK',9.858,4.607143,within-1-month,under-30,London,6,4,7,45,'Coventry, UK'
348,3,47,purchase,1730097340762,15,'Bristol, UK',8.443679,4.607143,within-1-month,under-30,London,6,4,7,66,'Coventry, UK'
349,4,19.731132,view_friend_profile,1730097381481,6.334906,'Birmingham, UK',8.443679,7,within-1-month,under-30,London,6,1,14,45,Liverpool
350,4,19.731132,browse,1730097396651,6.334906,'Birmingham, UK',4.894,4.607143,within-1-month,over-100,London,6,14,1,45,Liverpool
351,4,10,add_to_wishlist,1730097400290,1,'Manchester, UK',8.443679,4.607143,within-1-month,under-30,London,14,6,1,45,Liverpool
352,4,10,view,1730097409096,1,'Manchester, UK',4.941,4.607143,within-1-month,under-30,London,1,6,14,45,Liverpool
353,4,10,purchase,1730097410076,1,'Manchester, UK',8.443679,4.607143,within-1-month,under-30,London,1,14,6,67,Liverpool
354,4,19.731132,browse,1730097423081,6.334906,'Birmingham, UK',8.58,4.607143,within-1-month,under-30,London,6,1,14,45,Liverpool
355,4,38,view,1730097442465,10,'Leeds, UK',16.694,4.607143,within-1-month,under-30,London,6,14,1,45,Liverpool
356,4,38,purchase,1730097443440,10,'Leeds, UK',8.443679,4.607143,within-1-month,under-30,London,14,1,6,68,Liverpool
357,4,27,view,1730097486293,6,'Birmingham, UK',4.428,4.607143,within-1-month,under-30,London,1,14,6,45,Liverpool
358,4,34,view,1730097497153,8,'Bristol, UK',5.401,4.607143,within-1-month,under-30,London,14,6,1,45,Liverpool
359,4,36,view,1730097505258,9,'Leicester, UK',5.553,4.607143,within-1-month,under-30,London,1,6,14,45,Liverpool
360,4,19.731132,browse,1730097510930,6.334906,'Birmingham, UK',3.61,4.607143,within-1-month,free,London,1,14,6,45,Liverpool
361,4,19.731132,browse,1730097520095,6.334906,'Birmingham, UK',6.263,4.607143,within-1-month,free,London,6,1,14,45,Liverpool
362,4,19.731132,browse,1730097535849,6.334906,'Birmingham, UK',11.835,4.607143,within-1-month,free,London,6,1,14,45,Liverpool
363,4,44,view,1730097551464,13,'Newcastle, UK',8.466,4.607143,within-1-month,under-30,London,14,6,1,45,Liverpool
364,1,19.731132,browse,1730097673589,6.334906,'Birmingham, UK',5.109,4.607143,within-1-month,over-100,London,1,7,6,45,'London, UK'
365,1,37,view,1730097681803,10,'Northampton, UK',5.821,4.607143,within-1-month,under-30,London,6,7,1,45,'London, UK'
366,1,37,purchase,1730097683000,10,'Northampton, UK',8.443679,4.607143,within-1-month,under-30,London,6,7,1,69,'London, UK'
367,1,19.731132,view_friend_profile,1730097695357,6.334906,'Birmingham, UK',8.443679,9,within-1-month,under-30,London,1,6,7,45,'London, UK'
368,9,19.731132,view_friend_profile,1730097737146,6.334906,'Birmingham, UK',8.443679,1,within-1-month,under-30,London,1,7,2,45,London
369,9,19.731132,browse,1730097754514,6.334906,'Birmingham, UK',6.398,4.607143,within-1-month,under-30,London,7,1,2,45,'London, UK'
370,9,19.731132,browse,1730097757729,6.334906,'Birmingham, UK',3.1,4.607143,within-1-month,over-100,London,2,1,7,45,'London, UK'
371,9,45,view,1730097769010,14,'Birmingham, UK',8.634,4.607143,within-1-month,under-30,London,1,2,7,45,'London, UK'
372,9,45,purchase,1730097770298,14,'Birmingham, UK',8.443679,4.607143,within-1-month,under-30,London,7,2,1,70,'London, UK'
373,9,40,view,1730097811033,11,'Liverpool, UK',8.438,4.607143,within-1-month,under-30,London,7,1,2,45,'London, UK'
374,9,40,purchase,1730097811933,11,'Liverpool, UK',8.443679,4.607143,within-1-month,under-30,London,1,2,7,71,'London, UK'
375,9,19.731132,browse,1730097924028,6.334906,'Birmingham, UK',6.197,4.607143,within-1-month,under-30,Coventry,2,7,1,45,'London, UK'
376,9,24,view,1730097932623,8,'Coventry, UK',4.509,4.607143,within-1-month,under-30,London,2,1,7,45,'London, UK'
377,9,24,purchase,1730097933321,8,'Coventry, UK',8.443679,4.607143,within-1-month,under-30,London,2,7,1,72,'London, UK'
378,9,19.731132,browse,1730097939164,6.334906,'Birmingham, UK',4.493,4.607143,within-1-month,under-30,Coventry,7,2,1,45,'London, UK'
379,9,22,add_to_wishlist,1730097944701,11,'Coventry, UK',8.443679,4.607143,within-1-month,under-30,London,1,2,7,45,'London, UK'
380,9,23,view,1730097960206,9,'Warwick, UK',4.472,4.607143,within-1-month,under-30,London,2,1,7,45,'London, UK'
381,9,26,view,1730097973162,5,'Newcastle, UK',3.642,4.607143,within-1-month,under-30,London,1,2,7,45,'London, UK'
382,9,30,view,1730097985162,2,'Manchester, UK',4.065,4.607143,within-1-month,under-30,London,7,1,2,45,'London, UK'
383,9,30,purchase,1730097986040,2,'Manchester, UK',8.443679,4.607143,within-1-month,under-30,London,1,2,7,73,'London, UK'
384,8,19.731132,browse,1730098083558,6.334906,'Birmingham, UK',8.452,4.607143,within-1-month,between-30-and-100,London,2,6,1,45,'Birmingham, UK'
385,8,35,view,1730098092483,9,'Derby, UK',6.374,4.607143,within-1-month,under-30,London,2,6,1,45,'Birmingham, UK'
386,8,19.731132,browse,1730098097859,6.334906,'Birmingham, UK',5.323,4.607143,within-1-month,between-30-and-100,London,2,1,6,45,'Birmingham, UK'
387,8,37,view,1730098107041,10,'Northampton, UK',7.245,4.607143,within-1-month,under-30,London,1,6,2,45,'Birmingham, UK'
388,8,19.731132,browse,1730098160944,6.334906,'Birmingham, UK',8.12,4.607143,within-1-month,under-30,London,6,2,1,45,'Birmingham, UK'
389,8,25,view,1730098170464,5,'Liverpool, UK',7.424,4.607143,within-1-month,under-30,London,2,1,6,45,'Birmingham, UK'
390,8,25,add_to_wishlist,1730098172068,5,'Liverpool, UK',8.443679,4.607143,within-1-month,under-30,London,1,6,2,45,'Birmingham, UK'
391,8,19.731132,browse,1730098179633,6.334906,'Birmingham, UK',7.474,4.607143,within-1-month,under-30,London,6,1,2,45,'Birmingham, UK'
392,8,26,view,1730098186190,5,'Newcastle, UK',5.14,4.607143,within-1-month,under-30,London,2,1,6,45,'Birmingham, UK'
393,8,19.731132,view_friend_profile,1730098278104,6.334906,'Birmingham, UK',8.443679,5,within-1-month,under-30,London,6,2,1,45,'Birmingham, UK'
394,8,7,view,1730098370050,1,'London, UK',17.825,4.607143,within-1-month,under-30,London,1,6,2,45,'Birmingham, UK'
395,8,19.731132,browse,1730098374317,6.334906,'Birmingham, UK',4.193,4.607143,within-1-month,between-30-and-100,London,1,6,2,45,'Birmingham, UK'
396,8,19.731132,browse,1730098380590,6.334906,'Birmingham, UK',3.862,4.607143,within-1-month,between-30-and-100,London,6,2,1,45,'Birmingham, UK'
397,8,19.731132,browse,1730098386837,6.334906,'Birmingham, UK',6.154,4.607143,within-2-weeks,between-30-and-100,London,2,1,6,45,'Birmingham, UK'
398,8,19.731132,browse,1730098403141,6.334906,'Birmingham, UK',16.236,4.607143,within-2-weeks,between-30-and-100,London,2,6,1,45,'Birmingham, UK'
399,8,19.731132,browse,1730098407906,6.334906,'Birmingham, UK',2.671,4.607143,within-1-month,under-30,London,2,6,1,45,'Birmingham, UK'
